lon,lat,TW67_X,TW67_Y,電力座標
23.599889,120.533962,201610.0,2610996.0,K3921EE1906
23.637526,120.57049,205350.0,2615153.0,K4430BB5503
23.636876,120.571065,205409.0,2615081.0,K4430CA0891
23.658579,120.593595,207714.0,2617477.0,K4734BE1747
23.658561,120.5936,207715.0,2617475.0,K4734BE1755
23.658608,120.593065,207660.0,2617481.0,K4734AE6801
23.661387,120.593266,207681.0,2617788.0,K4735AC8818
23.660853,120.593517,207707.0,2617729.0,K4735BC0279
23.661135,120.593492,207704.0,2617760.0,K4735BC0640
23.661722,120.593088,207663.0,2617825.0,K4735AD6235
23.693983,120.590661,207426.0,2621399.0,K4642GD2969
23.694292,120.590916,207452.0,2621433.0,K4642GE5323
23.694539,120.591127,207474.0,2621460.0,K4642GE7640
23.693618,120.589917,207350.0,2621359.0,K4642FD5509
23.6936,120.589947,207353.0,2621357.0,K4642FD5537
23.692757,120.589287,207285.0,2621264.0,K4642EC8654
23.692595,120.58898,207254.0,2621246.0,K4642EC5446
23.692251,120.587906,207144.0,2621208.0,K4642DC4048
23.691993,120.587977,207152.0,2621179.0,K4642DB5729
23.691836,120.587652,207118.0,2621162.0,K4642DB1682
23.691189,120.586821,207033.0,2621091.0,K4642CA3931
23.691151,120.586341,206985.0,2621087.0,K4642BA8857
23.692085,120.585251,206874.0,2621190.0,K4642AB7940
23.69086,120.585197,206868.0,2621055.0,K4642AA6585
23.690677,120.584654,206812.0,2621035.0,K4642AA1325
23.690545,120.588464,207201.0,2621019.0,K4642EA0119
23.690422,120.588771,207232.0,2621005.0,K4642EA3025
23.691402,120.586746,207026.0,2621114.0,K4642CB2164
23.690279,120.589794,207336.0,2620989.0,K4641FE3869
23.690331,120.589848,207342.0,2620995.0,K4641FE4925
23.60266,120.543583,202593.0,2611300.0,K4022FD9030
23.690647,120.58785,207138.0,2621030.0,K4642DA3380
23.690837,120.587669,207120.0,2621051.0,K4642DA2501
23.691095,120.587303,207083.0,2621080.0,K4642CA8830
23.680288,120.572373,205556.0,2619888.0,K4439DD5868
23.680534,120.572479,205567.0,2619915.0,K4439DE6175
23.679731,120.572657,205585.0,2619826.0,K4439DD8256
23.679456,120.572903,205610.0,2619795.0,K4439EC1905
23.679196,120.572971,205617.0,2619767.0,K4439EC1677
23.655015,120.559688,204254.0,2617093.0,K4234GA5943
23.625214,120.555161,203782.0,2613794.0,K4227BC8924
23.624369,120.554068,203670.0,2613701.0,K4227AC7001
23.616766,120.540306,202263.0,2612863.0,K4025CD6633
23.616881,120.540245,202257.0,2612876.0,K4025CD5776
23.627642,120.548702,203124.0,2614065.0,K4128DA2645
23.62794,120.548097,203062.0,2614098.0,K4128CA6928
23.628442,120.547942,203046.0,2614154.0,K4128CB4564
23.628241,120.548014,203054.0,2614131.0,K4128CB5341
23.628539,120.547281,202979.0,2614165.0,K4128BB7695
23.628801,120.546596,202909.0,2614194.0,K4128BB0994
23.629041,120.546241,202873.0,2614221.0,K4128AC7231
23.629149,120.545907,202839.0,2614233.0,K4128AC3393
23.629419,120.545542,202802.0,2614263.0,K4128AC0623
23.625555,120.542391,202479.0,2613836.0,K4027ED7396
23.629738,120.544782,202724.0,2614298.0,K4028HC2948
23.629865,120.544519,202698.0,2614312.0,K4028GD9182
23.630051,120.544194,202665.0,2614333.0,K4028GD6353
23.630239,120.543894,202634.0,2614354.0,K4028GD3544
23.630412,120.543537,202598.0,2614373.0,K4028FD9783
23.630514,120.54316,202559.0,2614385.0,K4028FD5895
23.63071,120.542724,202515.0,2614407.0,K4028FE1057
23.630907,120.542467,202489.0,2614429.0,K4028EE8299
23.631538,120.541388,202379.0,2614499.0,K4028DE7999
23.631712,120.541182,202358.0,2614518.0,K4029DA5188
23.631799,120.540884,202327.0,2614528.0,K4029DA2278
23.631997,120.540547,202293.0,2614550.0,K4029CA9530
23.632184,120.540211,202259.0,2614571.0,K4029CA5791
23.632441,120.539843,202221.0,2614599.0,K4029CA2919
23.627878,120.548307,203083.0,2614091.0,K4128CA8931
23.624246,120.550036,203259.0,2613688.0,K4127EB5898
23.603289,120.532633,201475.0,2611373.0,K3922CD7753
23.603578,120.532375,201449.0,2611405.0,K3922CE4095
23.60411,120.531643,201375.0,2611464.0,K3922BE7654
23.604107,120.529927,201199.0,2611465.0,K3822HE9695
23.604027,120.52992,201199.0,2611456.0,K3822HE9596
23.603907,120.530084,201215.0,2611443.0,K3922AE1453
23.603766,120.531176,201327.0,2611427.0,K3922BE2277
23.603719,120.531525,201362.0,2611421.0,K3922BE6221
23.601911,120.532216,201432.0,2611221.0,K3922CC3221
23.602261,120.532141,201425.0,2611260.0,K3922CC2650
23.604832,120.530603,201269.0,2611545.0,K3923AA6495
